-40.63	15400
-39.05	15400
-39.05	15450
-39.26	15450
-39.26	15500
-39.72	15500
-39.72	15550
-39.39	15550
-39.39	15600
-38.84	15600
-38.84	15650
-39.88	15650
-39.88	15700
-40.68	15700
-40.68	15750
-41.62	15750
-41.62	15800
-39.40	15800
-39.40	15850
-39.96	15850
-39.96	15900
-41.08	15900
-41.08	15950
-40.40	15950
-40.40	16000
-41.07	16000
-41.07	16050
-40.94	16050
-40.94	16100
-40.34	16100
-40.34	16150
-38.72	16150
-38.72	16200
-40.40	16200
-40.40	16250
-40.64	16250
-40.64	16300
-40.39	16300
-40.39	16350
-39.34	16350
-39.34	16400
-40.27	16400
-40.27	16450
-39.81	16450
-39.81	16500
-39.55	16500
-39.55	16550
-40.51	16550
-40.51	16600
-39.50	16600
-39.50	16650
-41.25	16650
-41.25	16700
-40.29	16700
-40.29	16750
-40.49	16750
-40.49	16800
-40.45	16800
-40.45	16850
-41.21	16850
-41.21	16900
-41.24	16900
-41.24	16950
-40.43	16950
-40.43	17000
-39.23	17000
-39.23	17050
-39.58	17050
-39.58	17100
-40.93	17100
-40.93	17150
-40.84	17150
-40.84	17200
-40.82	17200
-40.82	17250
-41.21	17250
-41.21	17300
-40.86	17300
-40.86	17350
-41.30	17350
-41.30	17400
-40.84	17400
-40.84	17450
-39.94	17450
-39.94	17500
-40.43	17500
-40.43	17550
-40.45	17550
-40.45	17600
-39.85	17600
-39.85	17650
-40.96	17650
-40.96	17700
-40.12	17700
-40.12	17750
-40.22	17750
-40.22	17800
-39.72	17800
-39.72	17850
-40.64	17850
-40.64	17900
-40.66	17900
-40.66	17950
-40.80	17950
-40.80	18000
-40.25	18000
-40.25	18050
-39.11	18050
-39.11	18100
-38.81	18100
-38.81	18150
-40.19	18150
-40.19	18200
-40.60	18200
-40.60	18250
-40.19	18250
-40.19	18300
-39.14	18300
-39.14	18350
-39.97	18350
-39.97	18400
-39.93	18400
-39.93	18450
-39.53	18450
-39.53	18500
-39.66	18500
-39.66	18550
-40.04	18550
-40.04	18600
-39.47	18600
-39.47	18650
-39.30	18650
-39.30	18700
-40.55	18700
-40.55	18750
-39.24	18750
-39.24	18800
-40.25	18800
-40.25	18850
-39.29	18850
-39.29	18900
-39.24	18900
-39.24	18950
-39.21	18950
-39.21	19000
-40.17	19000
-40.17	19050
-39.04	19050
-39.04	19100
-38.71	19100
-38.71	19150
-39.42	19150
-39.42	19200
-39.52	19200
-39.52	19250
-38.27	19250
-38.27	19300
-38.89	19300
-38.89	19350
-40.24	19350
-40.24	19400
-39.60	19400
-39.60	19450
-40.35	19450
-40.35	19500
-39.98	19500
-39.98	19550
-39.23	19550
-39.23	19600
-39.25	19600
-39.25	19650
-39.89	19650
-39.89	19700
-40.67	19700
-40.67	19750
-40.08	19750
-40.08	19800
-39.30	19800
-39.30	19850
-39.64	19850
-39.64	19900
-40.78	19900
-40.78	19950
-38.99	19950
-38.99	20000
-39.93	20000
-39.93	20050
-39.95	20050
-39.95	20100
-39.69	20100
-39.69	20150
-39.96	20150
-39.96	20200
-39.82	20200
-39.82	20250
-40.64	20250
-40.64	20300
-41.54	20300
-41.54	20350
-40.35	20350
-40.35	20400
-40.38	20400
-40.38	20450
-39.91	20450
-39.91	20500
-39.76	20500
-39.76	20550
-38.71	20550
-38.71	20600
-38.98	20600
-38.98	20650
-39.55	20650
-39.55	20700
-40.03	20700
-40.03	20750
-40.00	20750
-40.00	20800
-39.78	20800
-39.78	20850
-39.19	20850
-39.19	20900
-41.02	20900
-41.02	20950
-40.66	20950
-40.66	21000
-41.19	21000
-41.19	21050
-40.57	21050
-40.57	21100
-41.62	21100
-41.62	21150
-40.63	21150
-40.63	21200
-41.00	21200
-41.00	21250
-41.37	21250
-41.37	21300
-41.37	21300
-41.37	21350
-41.59	21350
-41.59	21400
-41.41	21400
-41.41	21450
-41.40	21450
-41.40	21500
-41.36	21500
-41.36	21550
-41.54	21550
-41.54	21600
-41.07	21600
-41.07	21650
-41.70	21650
-41.70	21700
-40.27	21700
-40.27	21750
-40.92	21750
-40.92	21800
-41.02	21800
-41.02	21850
-41.01	21850
-41.01	21900
-40.40	21900
-40.40	21950
-41.28	21950
-41.28	22000
NaN	22000
NaN	22050
-41.30	22050
-41.30	22100
-40.14	22100
-40.14	22150
-40.60	22150
-40.60	22200
-39.93	22200
-39.93	22250
-40.05	22250
-40.05	22300
-40.94	22300
-40.94	22350
-40.99	22350
-40.99	22400
-40.98	22400
-40.98	22450
-39.43	22450
-39.43	22500
-40.80	22500
-40.80	22550
-40.86	22550
-40.86	22600
-40.85	22600
-40.85	22650
-40.53	22650
-40.53	22700
-41.07	22700
-41.07	22750
-40.38	22750
-40.38	22800
-40.86	22800
-40.86	22850
-38.68	22850
-38.68	22900
-39.50	22900
-39.50	22950
-40.21	22950
-40.21	23000
-40.30	23000
-40.30	23050
-40.26	23050
-40.26	23100
-40.45	23100
-40.45	23150
-40.52	23150
-40.52	23200
-39.03	23200
-39.03	23250
-38.34	23250
-38.34	23300
-39.61	23300
-39.61	23350
-40.76	23350
-40.76	23400
-41.99	23400
-41.99	23450
-40.96	23450
-40.96	23500
-41.98	23500
-41.98	23550
-41.49	23550
-41.49	23600
-42.39	23600
-42.39	23650
-41.95	23650
-41.95	23700
-41.32	23700
-41.32	23750
-42.33	23750
-42.33	23800
-42.10	23800
-42.10	23850
-42.18	23850
-42.18	23900
-42.13	23900
-42.13	23950
-42.67	23950
-42.67	24000
-42.02	24000
-42.02	24050
-41.77	24050
-41.77	24100
-42.14	24100
-42.14	24150
-41.33	24150
-41.33	24200
-42.15	24200
-42.15	24250
-41.29	24250
-41.29	24300
-40.54	24300
-40.54	24350
-41.22	24350
-41.22	24400
-39.83	24400
-39.83	24450
-40.47	24450
-40.47	24500
-41.64	24500
-41.64	24550
-41.75	24550
-41.75	24600
-41.58	24600
-41.58	24650
-42.26	24650
-42.26	24700
-41.34	24700
-41.34	24750
-41.84	24750
-41.84	24800
-42.91	24800
-42.91	24850
-40.54	24850
-40.54	24900
-41.98	24900
-41.98	24950
-39.76	24950
-39.76	25000
-40.42	25000
-40.42	25050
-40.47	25050
-40.47	25100
-41.10	25100
-41.10	25150
-41.47	25150
-41.47	25200
-41.77	25200
-41.77	25250
-40.77	25250
-40.77	25300
-41.54	25300
-41.54	25350
-41.42	25350
-41.42	25400
-41.28	25400
-41.28	25450
-41.81	25450
-41.81	25500
-42.39	25500
-42.39	25550
-42.64	25550
-42.64	25600
-43.05	25600
-43.05	25650
-43.11	25650
-43.11	25700
-41.64	25700
-41.64	25750
-41.66	25750
-41.66	25800
-40.79	25800
-40.79	25850
-41.41	25850
-41.41	25900
-40.77	25900
-40.77	25950
-42.07	25950
-42.07	26000
-41.19	26000
-41.19	26050
-41.82	26050
-41.82	26100
-40.53	26100
-40.53	26150
-39.39	26150
-39.39	26200
-41.13	26200
-41.13	26250
-40.73	26250
-40.73	26300
-40.53	26300
-40.53	26350
-41.41	26350
-41.41	26400
-40.82	26400
-40.82	26450
-41.18	26450
-41.18	26500
-40.62	26500
-40.62	26550
-40.63	26550
-40.63	26600
-40.88	26600
-40.88	26650
-41.89	26650
-41.89	26700
-40.95	26700
-40.95	26750
-40.88	26750
-40.88	26800
-40.78	26800
-40.78	26850
-39.71	26850
-39.71	26900
-39.77	26900
-39.77	26950
-40.77	26950
-40.77	27000
-41.76	27000
-41.76	27050
-40.50	27050
-40.50	27100
-40.19	27100
-40.19	27150
-40.13	27150
-40.13	27200
-41.23	27200
-41.23	27250
-41.09	27250
-41.09	27300
-40.67	27300
-40.67	27350
-41.65	27350
-41.65	27400
-41.76	27400
-41.76	27450
NaN	27450
NaN	27500
NaN	27500
NaN	27550
-38.27	27550
-38.27	27600
-38.12	27600
-38.12	27650
-37.29	27650
-37.29	27700
-38.75	27700
-38.75	27750
-40.85	27750
-40.85	27800
-41.09	27800
-41.09	27850
-40.16	27850
-40.16	27900
-41.87	27900
-41.87	27950
-42.13	27950
-42.13	28000
-41.74	28000
-41.74	28050
-39.94	28050
-39.94	28100
-41.43	28100
-41.43	28150
-41.87	28150
-41.87	28200
-41.47	28200
-41.47	28250
-41.93	28250
-41.93	28300
-40.88	28300
-40.88	28350
-42.01	28350
-42.01	28400
-41.90	28400
-41.90	28450
-40.95	28450
-40.95	28500
-41.50	28500
-41.50	28550
-39.10	28550
-39.10	28600
-38.50	28600
-38.50	28650
-38.34	28650
-38.34	28700
-38.34	28700
-38.34	28750
-37.63	28750
-37.63	28800
-38.81	28800
-38.81	28850
-40.59	28850
-40.59	28900
-40.20	28900
-40.20	28950
-41.59	28950
-41.59	29000
-41.89	29000
-41.89	29050
-42.01	29050
-42.01	29100
-42.04	29100
-42.04	29150
-40.41	29150
-40.41	29200
-41.12	29200
-41.12	29250
-42.48	29250
-42.48	29300
-41.84	29300
-41.84	29350
-41.00	29350
-41.00	29400
-41.99	29400
-41.99	29450
-41.31	29450
-41.31	29500
-43.08	29500
-43.08	29550
-43.02	29550
-43.02	29600
-43.01	29600
-43.01	29650
-42.59	29650
-42.59	29700
-41.52	29700
-41.52	29750
-41.63	29750
-41.63	29800
-42.56	29800
-42.56	29850
-42.24	29850
-42.24	29900
-42.91	29900
-42.91	29950
-42.49	29950
-42.49	30000
-42.73	30000
-42.73	30050
-42.38	30050
-42.38	30100
-42.45	30100
-42.45	30150
-42.61	30150
-42.61	30200
-43.01	30200
-43.01	30250
-42.27	30250
-42.27	30300
-41.54	30300
-41.54	30350
-41.84	30350
-41.84	30400
-41.15	30400
-41.15	30450
-41.51	30450
-41.51	30500
-42.77	30500
-42.77	30550
-41.99	30550
-41.99	30600
-42.05	30600
-42.05	30650
-41.11	30650
-41.11	30700
-41.16	30700
-41.16	30750
-42.17	30750
-42.17	30800
-41.09	30800
-41.09	30850
-42.97	30850
-42.97	30900
-42.83	30900
-42.83	30950
-42.09	30950
-42.09	31000
-43.18	31000
-43.18	31050
-42.07	31050
-42.07	31100
-42.53	31100
-42.53	31150
-41.28	31150
-41.28	31200
-41.43	31200
-41.43	31250
-42.63	31250
-42.63	31300
-42.54	31300
-42.54	31350
-42.67	31350
-42.67	31400
-41.35	31400
-41.35	31450
-42.36	31450
-42.36	31500
-42.64	31500
-42.64	31550
NaN	31550
NaN	31600
-43.25	31600
-43.25	31650
-41.72	31650
-41.72	31700
-42.04	31700
-42.04	31750
-41.73	31750
-41.73	31800
-42.08	31800
-42.08	31850
-42.25	31850
-42.25	31900
-40.81	31900
-40.81	31950
-40.54	31950
-40.54	32000
-39.83	32000
-39.83	32050
-40.09	32050
-40.09	32100
-39.32	32100
-39.32	32150
-39.13	32150
-39.13	32200
-39.09	32200
-39.09	32250
-38.85	32250
-38.85	32300
-38.02	32300
-38.02	32350
-38.12	32350
-38.12	32400
-38.47	32400
-38.47	32450
-41.21	32450
-41.21	32500
-41.85	32500
-41.85	32550
-41.29	32550
-41.29	32600
-41.42	32600
-41.42	32650
-42.37	32650
-42.37	32700
-42.29	32700
-42.29	32750
-42.66	32750
-42.66	32800
-43.03	32800
-43.03	32850
-41.53	32850
-41.53	32900
-42.46	32900
-42.46	32950
-42.52	32950
-42.52	33000
-42.88	33000
-42.88	33050
-41.71	33050
-41.71	33100
-42.85	33100
-42.85	33150
-42.27	33150
-42.27	33200
-43.78	33200
-43.78	33250
-42.83	33250
-42.83	33300
-41.23	33300
-41.23	33350
-39.73	33350
-39.73	33400
-39.30	33400
-39.30	33450
-38.94	33450
-38.94	33500
-38.93	33500
-38.93	33550
-38.98	33550
-38.98	33600
-37.96	33600
-37.96	33650
-40.06	33650
-40.06	33700
-40.77	33700
-40.77	33750
-41.05	33750
-41.05	33800
-41.97	33800
-41.97	33850
-41.36	33850
-41.36	33900
-41.70	33900
-41.70	33950
-42.28	33950
-42.28	34000
-41.51	34000
-41.51	34050
-40.64	34050
-40.64	34100
-41.44	34100
-41.44	34150
-41.32	34150
-41.32	34200
-42.02	34200
-42.02	34250
-42.02	34250
-42.02	34300
-42.22	34300
-42.22	34350
-42.19	34350
-42.19	34400
-41.83	34400
-41.83	34450
-42.35	34450
-42.35	34500
-41.22	34500
-41.22	34550
-42.58	34550
-42.58	34600
-42.00	34600
-42.00	34650
-40.91	34650
-40.91	34700
-39.29	34700
-39.29	34750
-39.55	34750
-39.55	34800
-39.44	34800
-39.44	34850
-39.88	34850
-39.88	34900
-40.26	34900
-40.26	34950
-40.07	34950
-40.07	35000
-38.89	35000
-38.89	35050
-39.22	35050
-39.22	35100
-38.25	35100
-38.25	35150
-38.23	35150
-38.23	35200
-38.91	35200
-38.91	35250
-38.25	35250
-38.25	35300
-38.17	35300
-38.17	35350
-38.01	35350
-38.01	35400
-39.43	35400
-39.43	35450
-41.38	35450
-41.38	35500
-41.86	35500
-41.86	35550
-42.13	35550
-42.13	35600
-40.90	35600
-40.90	35650
-42.09	35650
-42.09	35700
-42.48	35700
-42.48	35750
-42.07	35750
-42.07	35800
-41.99	35800
-41.99	35850
-40.97	35850
-40.97	35900
-43.40	35900
-43.40	35950
-43.76	35950
-43.76	36000
-41.92	36000
-41.92	36050
-41.72	36050
-41.72	36100
-41.64	36100
-41.64	36150
-41.78	36150
-41.78	36200
-41.60	36200
-41.60	36250
-42.15	36250
-42.15	36300
-41.56	36300
-41.56	36350
-41.81	36350
-41.81	36400
-41.15	36400
-41.15	36450
-41.91	36450
-41.91	36500
-41.72	36500
-41.72	36550
-40.47	36550
-40.47	36600
-39.50	36600
-39.50	36650
-39.02	36650
-39.02	36700
-40.00	36700
-40.00	36750
-38.97	36750
-38.97	36800
-39.97	36800
-39.97	36850
-40.94	36850
-40.94	36900
-40.35	36900
-40.35	36950
-41.05	36950
-41.05	37000
-39.70	37000
-39.70	37050
-39.54	37050
-39.54	37100
-38.76	37100
-38.76	37150
-38.49	37150
-38.49	37200
-38.83	37200
-38.83	37250
-38.47	37250
-38.47	37300
NaN	37300
NaN	37350
-38.73	37350
-38.73	37400
-38.16	37400
-38.16	37450
-38.06	37450
-38.06	37500
-38.67	37500
-38.67	37550
-37.98	37550
-37.98	37600
-37.99	37600
-37.99	37650
-37.81	37650
-37.81	37700
-37.56	37700
-37.56	37750
-37.59	37750
-37.59	37800
-37.47	37800
-37.47	37850
-37.92	37850
-37.92	37900
-37.68	37900
-37.68	37950
-37.50	37950
-37.50	38000
-37.41	38000
-37.41	38050
-37.23	38050
-37.23	38100
-37.06	38100
-37.06	38150
-40.03	38150
-40.03	38200
-41.13	38200
-41.13	38250
-41.08	38250
-41.08	38300
-41.73	38300
-41.73	38350
-42.07	38350
-42.07	38400
-40.75	38400
-40.75	38450
-41.70	38450
-41.70	38500
-41.06	38500
-41.06	38550
-41.91	38550
-41.91	38600
-40.53	38600
-40.53	38650
-41.18	38650
-41.18	38700
-41.70	38700
-41.70	38750
-40.80	38750
-40.80	38800
-41.70	38800
-41.70	38850
-41.26	38850
-41.26	38900
-41.27	38900
-41.27	38950
-41.90	38950
-41.90	39000
-41.77	39000
-41.77	39050
-41.41	39050
-41.41	39100
-41.07	39100
-41.07	39150
-40.61	39150
-40.61	39200
-40.44	39200
-40.44	39250
-41.05	39250
-41.05	39300
-42.51	39300
-42.51	39350
-42.07	39350
-42.07	39400
-42.13	39400
-42.13	39450
-42.18	39450
-42.18	39500
-41.35	39500
-41.35	39550
-41.39	39550
-41.39	39600
-41.52	39600
-41.52	39650
-42.07	39650
-42.07	39700
-41.61	39700
-41.61	39750
-41.52	39750
-41.52	39800
-40.78	39800
-40.78	39850
-41.23	39850
-41.23	39900
-40.69	39900
-40.69	39950
-39.40	39950
-39.40	40000
-38.63	40000
-38.63	40050
-39.12	40050
-39.12	40100
-40.52	40100
-40.52	40150
-40.32	40150
-40.32	40200
-39.94	40200
-39.94	40250
-40.48	40250
-40.48	40300
-40.22	40300
-40.22	40350
-41.79	40350
-41.79	40400
-41.35	40400
-41.35	40450
-40.29	40450
-40.29	40500
-41.05	40500
-41.05	40550
-40.85	40550
-40.85	40600
-41.03	40600
-41.03	40650
-42.49	40650
-42.49	40700
-41.65	40700
-41.65	40750
-40.62	40750
-40.62	40800
-41.05	40800
-41.05	40850
-40.57	40850
-40.57	40900
-40.01	40900
-40.01	40950
-38.87	40950
-38.87	41000
-38.78	41000
-38.78	41050
-38.47	41050
-38.47	41100
-39.02	41100
-39.02	41150
-39.16	41150
-39.16	41200
-39.04	41200
-39.04	41250
-37.99	41250
-37.99	41300
-38.10	41300
-38.10	41350
-37.76	41350
-37.76	41400
-40.54	41400
-40.54	41450
-40.73	41450
-40.73	41500
-41.38	41500
-41.38	41550
-40.80	41550
-40.80	41600
-41.20	41600
-41.20	41650
-40.78	41650
-40.78	41700
-41.73	41700
-41.73	41750
-41.17	41750
-41.17	41800
-41.49	41800
-41.49	41850
-41.54	41850
-41.54	41900
-41.54	41900
-41.54	41950
-41.66	41950
-41.66	42000
-41.41	42000
-41.41	42050
-41.58	42050
-41.58	42100
-41.90	42100
-41.90	42150
-40.43	42150
-40.43	42200
-39.35	42200
-39.35	42250
-39.53	42250
-39.53	42300
-39.60	42300
-39.60	42350
-39.86	42350
-39.86	42400
-39.09	42400
-39.09	42450
-40.17	42450
-40.17	42500
-39.63	42500
-39.63	42550
-39.59	42550
-39.59	42600
-38.71	42600
-38.71	42650
-39.02	42650
-39.02	42700
-38.55	42700
-38.55	42750
-38.48	42750
-38.48	42800
-37.98	42800
-37.98	42850
-38.54	42850
-38.54	42900
-38.53	42900
-38.53	42950
-38.18	42950
-38.18	43000
-38.17	43000
-38.17	43050
-38.52	43050
-38.52	43100
-37.53	43100
-37.53	43150
-38.41	43150
-38.41	43200
-37.96	43200
-37.96	43250
-38.20	43250
-38.20	43300
-40.97	43300
-40.97	43350
-41.64	43350
-41.64	43400
-41.94	43400
-41.94	43450
-41.76	43450
-41.76	43500
-41.97	43500
-41.97	43550
-41.72	43550
-41.72	43600
-42.08	43600
-42.08	43650
-42.21	43650
-42.21	43700
-41.54	43700
-41.54	43750
-40.50	43750
-40.50	43800
-42.04	43800
-42.04	43850
-41.33	43850
-41.33	43900
-41.20	43900
-41.20	43950
