-41.29,24250
-40.54,24300
-41.22,24350
-39.83,24400
-40.47,24450
-41.64,24500
-41.75,24550
-41.58,24600
-42.26,24650
-41.34,24700
-41.84,24750
-42.91,24800
-40.54,24850
-41.98,24900
-39.76,24950
-40.42,25000
-40.47,25050
-41.10,25100
-41.47,25150
-41.77,25200
-40.77,25250
-41.54,25300
-41.42,25350
-41.28,25400
-41.81,25450
-42.39,25500
-42.64,25550
-43.05,25600
-43.11,25650
-41.64,25700
-41.66,25750
-40.79,25800
-41.41,25850
-40.77,25900
-42.07,25950
-41.19,26000
-41.82,26050
-40.53,26100
-39.39,26150
-41.13,26200
-40.73,26250
-40.53,26300
-41.41,26350
-40.82,26400
-41.18,26450
-40.62,26500
-40.63,26550
-40.88,26600
-41.89,26650
-40.95,26700
-40.88,26750
-40.78,26800
-39.71,26850
-39.77,26900
-40.77,26950
-41.76,27000
-40.50,27050
-40.19,27100
-40.13,27150
-41.23,27200
-41.09,27250
-40.67,27300
-41.65,27350
-41.76,27400
NaN,27450
NaN,27500
-38.27,27550
-38.12,27600
-37.29,27650
-38.75,27700
-40.85,27750
-41.09,27800
-40.16,27850
-41.87,27900
-42.13,27950
-41.74,28000
-39.94,28050
-41.43,28100
-41.87,28150
-41.47,28200
-41.93,28250
-40.88,28300
-42.01,28350
-41.90,28400
-40.95,28450
-41.50,28500
-39.10,28550
-38.50,28600
-38.34,28650
-38.34,28700
-37.63,28750
-38.81,28800
-40.59,28850
-40.20,28900
-41.59,28950
-41.89,29000
-42.01,29050
-42.04,29100
-40.41,29150
-41.12,29200
-42.48,29250
-41.84,29300
-41.00,29350
-41.99,29400
-41.31,29450
-43.08,29500
-43.02,29550
-43.01,29600
-42.59,29650
-41.52,29700
-41.63,29750
-42.56,29800
-42.24,29850
-42.91,29900
-42.49,29950
-42.73,30000
-42.38,30050
-42.45,30100
-42.61,30150
-43.01,30200
-42.27,30250
-41.54,30300
-41.84,30350
-41.15,30400
-41.51,30450
-42.77,30500
-41.99,30550
-42.05,30600
-41.11,30650
-41.16,30700
-42.17,30750
-41.09,30800
-42.97,30850
-42.83,30900
-42.09,30950
-43.18,31000
-42.07,31050
-42.53,31100
-41.28,31150
-41.43,31200
-42.63,31250
-42.54,31300
-42.67,31350
-41.35,31400
-42.36,31450
-42.64,31500
NaN,31550
-43.25,31600
-41.72,31650
-42.04,31700
-41.73,31750
-42.08,31800
-42.25,31850
-40.81,31900
-40.54,31950
-39.83,32000
-40.09,32050
-39.32,32100
-39.13,32150
-39.09,32200
-38.85,32250
-38.02,32300
-38.12,32350
-38.47,32400
-41.21,32450
-41.85,32500
-41.29,32550
-41.42,32600
-42.37,32650
-42.29,32700
-42.66,32750
-43.03,32800
-41.53,32850
-42.46,32900
-42.52,32950
-42.88,33000
-41.71,33050
-42.85,33100
-42.27,33150
-43.78,33200
-42.83,33250
-41.23,33300
-39.73,33350
-39.30,33400
-38.94,33450
-38.93,33500
-38.98,33550
-37.96,33600
-40.06,33650
-40.77,33700
-41.05,33750
-41.97,33800
-41.36,33850
-41.70,33900
-42.28,33950
-41.51,34000
-40.64,34050
-41.44,34100
-41.32,34150
-42.02,34200
-42.02,34250
-42.22,34300
-42.19,34350
-41.83,34400
-42.35,34450
-41.22,34500
-42.58,34550
-42.00,34600
-40.91,34650
-39.29,34700
-39.55,34750
-39.44,34800
-39.88,34850
-40.26,34900
-40.07,34950
-38.89,35000
-39.22,35050
-38.25,35100
-38.23,35150
-38.91,35200
-38.25,35250
-38.17,35300
-38.01,35350
-39.43,35400
-41.38,35450
-41.86,35500
-42.13,35550
-40.90,35600
-42.09,35650
-42.48,35700
-42.07,35750
-41.99,35800
-40.97,35850
-43.40,35900
-43.76,35950
-41.92,36000
-41.72,36050
-41.64,36100
-41.78,36150
-41.60,36200
-42.15,36250
-41.56,36300
-41.81,36350
-41.15,36400
-41.91,36450
-41.72,36500
-40.47,36550
-39.50,36600
-39.02,36650
-40.00,36700
-38.97,36750
-39.97,36800
-40.94,36850
-40.35,36900
-41.05,36950
-39.70,37000
-39.54,37050
-38.76,37100
-38.49,37150
-38.83,37200
-38.47,37250
NaN,37300
-38.73,37350
-38.16,37400
-38.06,37450
-38.67,37500
-37.98,37550
-37.99,37600
-37.81,37650
-37.56,37700
-37.59,37750
-37.47,37800
-37.92,37850
-37.68,37900
-37.50,37950
-37.41,38000
-37.23,38050
-37.06,38100
-40.03,38150
-41.13,38200
-41.08,38250
-41.73,38300
-42.07,38350
-40.75,38400
-41.70,38450
-41.06,38500
-41.91,38550
-40.53,38600
-41.18,38650
-41.70,38700
-40.80,38750
-41.70,38800
-41.26,38850
-41.27,38900
-41.90,38950
-41.77,39000
-41.41,39050
-41.07,39100
-40.61,39150
-40.44,39200
-41.05,39250
-42.51,39300
-42.07,39350
-42.13,39400
-42.18,39450
-41.35,39500
-41.39,39550
-41.52,39600
-42.07,39650
-41.61,39700
-41.52,39750
-40.78,39800
-41.23,39850
-40.69,39900
-39.40,39950
-38.63,40000
-39.12,40050
-40.52,40100
-40.32,40150
-39.94,40200
-40.48,40250
-40.22,40300
-41.79,40350
-41.35,40400
-40.29,40450
-41.05,40500
-40.85,40550
-41.03,40600
-42.49,40650
-41.65,40700
-40.62,40750
-41.05,40800
-40.57,40850
-40.01,40900
-38.87,40950
-38.78,41000
-38.47,41050
-39.02,41100
-39.16,41150
-39.04,41200
-37.99,41250
-38.10,41300
-37.76,41350
-40.54,41400
-40.73,41450
-41.38,41500
-40.80,41550
-41.20,41600
-40.78,41650
-41.73,41700
-41.17,41750
-41.49,41800
-41.54,41850
-41.54,41900
-41.66,41950
-41.41,42000
-41.58,42050
-41.90,42100
-40.43,42150
-39.35,42200
-39.53,42250
-39.60,42300
-39.86,42350
-39.09,42400
-40.17,42450
-39.63,42500
-39.59,42550
-38.71,42600
-39.02,42650
-38.55,42700
-38.48,42750
-37.98,42800
-38.54,42850
-38.53,42900
-38.18,42950
-38.17,43000
-38.52,43050
-37.53,43100
-38.41,43150
-37.96,43200
-38.20,43250
-40.97,43300
-41.64,43350
-41.94,43400
-41.76,43450
-41.97,43500
-41.72,43550
-42.08,43600
-42.21,43650
-41.54,43700
-40.50,43750
-42.04,43800
-41.33,43850
-41.20,43900
-42.10,43950
-40.94,44000
-40.69,44050
-41.45,44100
-41.24,44150
-41.21,44200
-40.18,44250
-38.97,44300
-38.38,44350
-38.48,44400
-39.23,44450
-41.16,44500
-39.98,44550
-39.21,44600
-39.84,44650
-39.91,44700
-39.59,44750
-40.05,44800
-39.68,44850
-39.54,44900
-39.52,44950
-39.70,45000
-38.93,45050
-38.82,45100
-39.64,45150
-38.56,45200
-39.51,45250
-39.48,45300
-39.06,45350
-38.29,45400
-38.61,45450
-38.86,45500
-38.31,45550
-38.17,45600
-38.27,45650
-37.76,45700
-38.19,45750
-38.41,45800
-38.29,45850
-38.15,45900
-38.10,45950
-37.97,46000
-38.01,46050
-37.46,46100
-37.29,46150
-37.48,46200
-36.91,46250
-37.05,46300
-37.52,46350
-37.50,46400
-36.82,46450
-37.02,46500
-36.82,46550
-37.88,46600
-36.55,46650
-36.73,46700
-36.69,46750
-40.02,46800
-41.10,46850
-41.07,46900
-41.37,46950
-40.05,47000
-41.20,47050
-41.19,47100
-40.66,47150
-40.63,47200
-39.87,47250
-40.08,47300
-40.49,47350
-40.36,47400
-40.24,47450
-40.72,47500
-40.34,47550
-41.25,47600
-40.91,47650
-41.20,47700
-40.31,47750
-41.11,47800
-40.15,47850
-40.60,47900
-41.57,47950
-41.61,48000
-40.92,48050
-40.35,48100
-41.42,48150
-41.06,48200
-40.24,48250
-40.11,48300
-39.32,48350
-39.58,48400
-39.72,48450
-39.52,48500
-39.39,48550
-39.52,48600
-39.25,48650
-39.28,48700
-39.56,48750
-38.30,48800
-38.07,48850
-38.35,48900
-38.79,48950
-39.80,49000
-39.34,49050
-38.42,49100
-38.44,49150
-38.37,49200
-40.87,49250
-40.61,49300
-40.51,49350
-40.22,49400
-40.15,49450
-39.60,49500
-38.69,49550
-38.82,49600
-39.20,49650
-39.49,49700
-39.38,49750
-39.62,49800
-39.97,49850
-39.87,49900
-39.65,49950
-38.79,50000
-39.48,50050
-40.04,50100
-39.56,50150
-39.36,50200
-39.22,50250
-38.91,50300
-39.95,50350
-39.29,50400
-39.56,50450
-38.81,50500
-38.87,50550
-38.76,50600
-39.52,50650
-39.31,50700
-40.12,50750
-39.12,50800
-39.10,50850
-39.24,50900
-39.91,50950
-39.36,51000
-39.39,51050
-39.10,51100
-38.88,51150
-39.01,51200
-38.23,51250
-38.91,51300
-39.38,51350
-38.70,51400
-39.27,51450
-39.81,51500
-39.12,51550
-38.91,51600
-37.96,51650
-38.06,51700
-39.06,51750
-38.81,51800
-38.19,51850
-37.99,51900
-38.53,51950
-38.56,52000
-38.42,52050
-37.79,52100
-38.11,52150
-38.00,52200
-38.07,52250
-38.01,52300
-37.77,52350
-38.33,52400
-38.19,52450
-37.51,52500
-38.11,52550
-38.12,52600
-38.68,52650
-37.87,52700
-38.21,52750
-37.72,52800
-36.74,52850
-37.46,52900
-37.41,52950
-37.71,53000
-37.59,53050
-37.92,53100
-37.52,53150
